match_status,action,lot_batches,lot_country,lot_destination,canonical_country,canonical_city,source_index,title,section,category,expected_post_type,post_id,external_id,wp_status
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,662,Relais & Châteaux | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142285,f0b356df36a1387aa9542128354cc9139af4b21eb8d35440d72fee0a514fef33,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,663,The Leading Hotels of the World | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142286,15dadae56585322312ff1fd79fbdb633aa115530de516370ac8b60c7689a5fe7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,664,Small Luxury Hotels | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142287,fb20aaaee9cafe2a37c03f38d4a5282ca91f23393a9485bf284c938e0a3b75b3,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,665,Virtuoso | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142288,4808e21b5ba537ec6e138943db4264fdfac698c60ff9c448155674ca2f1f3d76,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,666,Serandipians | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142289,7eb8753fe00a4c31a808be23ab1717e0f38eb3e52e1673df353b51a00b1f64b6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,667,Gastronomia Michelin | Tóquio,Curadoria VIP,Gastronomia Michelin,ang_curated,142290,b2f73772ec245516d640fcb33b25cef8a603a1cda12e4ce5aaa16d9d56ba8a46,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,668,Rooftops & Beach Clubs | Tóquio,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142291,34281d0581f0b4c2331e10546d480289035bee012a5a08129141426d8bd261f6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,669,Compras & Lifestyle | Tóquio,Curadoria VIP,Compras & Lifestyle,ang_curated,142292,74ea3571149fdecadcfd8c5efbd3b3e0f51c7598bc5780083edc4b46b451a2ad,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,670,Wellness | Tóquio,Curadoria VIP,Wellness,ang_curated,142293,b45c2daab4bab28f9e3759157017e4264a68166bf25c88dbddf7725a6c51e052,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,671,Experiências VIP | Tóquio,Curadoria VIP,Experiências VIP,ang_curated,142294,4268c168556b2433cad7182a834986bb052773432398093d5268cf10da2e11ba,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,672,Logística & Transporte | Tóquio,Curadoria VIP,Logística & Transporte,ang_curated,142295,5ea4629f2b54169d1de5215fdb3683ac6f87e2f66914b40d913213ddc0a2cf72,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,673,Salas VIP | Tóquio,Curadoria VIP,Salas VIP,ang_lounge,142296,05c1fcd01c1551a16fbc914df41d85e928b958031a5f602105e9b6246c11ae41,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,674,Ski Collection | Tóquio,Curadoria VIP,Ski Collection,ang_curated,142297,1c3acd809ca20425f4e5d861f8ea8ca812361c48087f2949bc57427cbd20a107,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,675,Destinos | Kyoto,Curadoria Global,Destinos,ang_curated,142298,8ba142c782f77d50b6d4bce924fbcb4d965d24457265b9c7e4403072417d1034,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,676,Hotelaria Global | Kyoto,Curadoria Global,Hotelaria Global,ang_curated,142299,9e2f563bde34430ab7efd7be4e149f781fc88a68e16639b770854b92e64fcc2f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,677,Experiências | Kyoto,Curadoria Global,Experiências,ang_curated,142300,9e51bb7132411e042beb7283d1dd9da8fbe066cc424a1b013a96a1df66324b5a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,678,Fornecedores | Kyoto,Curadoria Global,Fornecedores,ang_curated,142301,b9197b20e0a3777ed3be1bbded92763feca132cdc5fcfaf4e06bf7d424fc235d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,679,Sustentabilidade | Kyoto,Curadoria Global,Sustentabilidade,ang_curated,142302,094d41ac8894f6513a59731a2864afa3d1d8eb2dcb9f759cf800951b7bdaa8e5,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,680,Four Seasons | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142303,433440c54ac58af68459c8cb58b03b93ba55d4c3040b2a6519800f7aabc9679a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,681,Rosewood | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142304,289a558e33666da9c80866279a32b734df2ac468519fea05cba087e80227f64f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,682,Belmond | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142305,b385bf268b5510b04273add305d76d8127f7c8823a41995e35e9285efe7ef42f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,683,Aman | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142306,e711198cb210a0c9d2b8e0454f77eef71292a6fcb04439ee56cd506d5b00bd35,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,684,Six Senses | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142307,b7185841c75ebe1cf2f0ac1fcb395dda6fc24f2f72b5d4d4473a3dd3f4682a95,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,685,Relais & Châteaux | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142308,cc48966a7cf44401c18aa5f82c998a2504adac475b6bffc4ecda3db8cb6fe786,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,686,The Leading Hotels of the World | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142309,12b43a9f3403fc05a238a0ec09730e5f0c109ebd8549fb2b895466b9ecb46cfa,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,687,Small Luxury Hotels | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142310,f824e1dddbef414ccb245adf717ed158ccb4e53b3a51a6fd6865b1a173f6a03d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,688,Virtuoso | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142311,3218618e6f7b2d608580654c17709434a05a1173ad1223f4f7d1459d9fe1306c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,689,Serandipians | Kyoto,Conteúdo Global,Parceiros Globais,ang_curated,142312,34a0b21661f19b274aec4ba93d7bf8e7d4a927dff0bb92b9b0f7d9eab9bd596a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,690,Gastronomia Michelin | Kyoto,Curadoria VIP,Gastronomia Michelin,ang_curated,142313,773da398aaac3cc8238057cd7a86cde8bba523f14ed99b35a41cd71dc1a3c816,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,691,Rooftops & Beach Clubs | Kyoto,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142314,0e9e4802a22edef9db44cc6e9bebb2cd123ac3026bc52a9ae2bf4c98c1a73ed6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,692,Compras & Lifestyle | Kyoto,Curadoria VIP,Compras & Lifestyle,ang_curated,142315,8c06bd1f81429b0af5b1c8f0de28d63b0c75feeecccf33298cda62b24e0ba8dd,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,693,Wellness | Kyoto,Curadoria VIP,Wellness,ang_curated,142316,cef1ee8e578d3401b704c3f931705b2b5e8ef65c7bb9ae508b9fbc5bd3deaf06,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,694,Experiências VIP | Kyoto,Curadoria VIP,Experiências VIP,ang_curated,142317,ca0264d78b44c361beb4ee726dd82a89108665aec7f715e91b5940df7f5d5f5e,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,695,Logística & Transporte | Kyoto,Curadoria VIP,Logística & Transporte,ang_curated,142318,8dde2142fe07b4c0af7fe228d315aeed399cd1dbdbefb008d5f088a9b2dc71dc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,696,Salas VIP | Kyoto,Curadoria VIP,Salas VIP,ang_lounge,142319,413c774bd9aac3e19b5665c5e8266343981efba42bc9ad85973cf37d2ffc9443,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,JAPÃO,Kyoto,Japão,Kyoto,697,Ski Collection | Kyoto,Curadoria VIP,Ski Collection,ang_curated,142320,0a1e7d8d03a1e0075c908c9f0ea17fea0b4a8e796c20652664ed4555a523aa1d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,721,Destinos | Atenas,Curadoria Global,Destinos,ang_curated,142344,3a1521534a96700de1a5e7aee173cc85d88f3c1c0a8e2c3d1ab342555f8599b5,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,722,Hotelaria Global | Atenas,Curadoria Global,Hotelaria Global,ang_curated,142345,1696d54b069e8f7cda73aca99cdf88de45ec5af0efeee8a788d3760aa3097fe4,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,723,Experiências | Atenas,Curadoria Global,Experiências,ang_curated,142346,bf2a3ca4818211b1145df25489aee2e928cb5e539399bb56e6428dc1f652ea13,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,724,Fornecedores | Atenas,Curadoria Global,Fornecedores,ang_curated,142347,34971a339f86d468104ce976ee1d73b21d042819a155483ffcf19418233cc3c1,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,725,Sustentabilidade | Atenas,Curadoria Global,Sustentabilidade,ang_curated,142348,e612c4a4d43709626219f5dc255664a9a78d36feee0b8d4fbf5d3bbfa1e4b628,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,726,Four Seasons | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142349,01110f1937153d460ee3cf7e85eb54166ac14b392a8da4439176288c792d53b7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,727,Rosewood | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142350,88933b712b01d88a44cb4f2223310e820927bb8d7ed7c2b69b98173c9020c4c4,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,728,Belmond | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142351,11ac29211b9e4c7ba2b99d54781321d6f2106321c58061f46fb3596b35e24db9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,729,Aman | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142352,cd89ab2d49a82ed5556548719031c383c54abb0875dfd0258598eb89eb0e891d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,730,Six Senses | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142353,f9864e253f68e102088116bc21a247c190764fe88e96feb3b8de7fef0628df17,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,731,Relais & Châteaux | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142354,8c055e32df9c445d079a4cfa3bd5752f3ef88d7b8555e7a9af479a6a125025d7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,732,The Leading Hotels of the World | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142355,8ee7cef6af855e664302842a5f2e5107ff6832447175269d982afce1320cef56,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,733,Small Luxury Hotels | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142356,6ca8eb2b7d12dfab7ea5e4f728e7efd0216dbfd847fe4f670289f3a216b919d6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,734,Virtuoso | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142357,83a81b833be9fccf48f4c8213a14c497786678392b68e4272cb4ef9469019f2c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,735,Serandipians | Atenas,Conteúdo Global,Parceiros Globais,ang_curated,142358,f64e44f8ac9055b50b9818e92c3ee1c80458df5d4b96159021a932493feb647a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,736,Gastronomia Michelin | Atenas,Curadoria VIP,Gastronomia Michelin,ang_curated,142359,baac6358da0e4cb98fd21e4f81e7c4965ec15751e831e564c568019b209b95e7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,737,Rooftops & Beach Clubs | Atenas,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142360,1a47a1d470c0c9c87a01199f18d40427fff2aa344ef5599bc1d0c5e44bd70984,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,738,Compras & Lifestyle | Atenas,Curadoria VIP,Compras & Lifestyle,ang_curated,142361,c485674d3d679542c706d90ae18cea2fdcc5cf1e01f82d00e46a707a1420b536,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,739,Wellness | Atenas,Curadoria VIP,Wellness,ang_curated,142362,7aac60896b9c05dc30ecbe0e3a68ea4107e57902c9ec45694202fa00b5fe2a1d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,740,Experiências VIP | Atenas,Curadoria VIP,Experiências VIP,ang_curated,142363,91dfd3fbec0019c377267d7b28495797b409c1fabb933e847ecc836e1d269bdd,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,741,Logística & Transporte | Atenas,Curadoria VIP,Logística & Transporte,ang_curated,142364,3f0cc1a5dfc833e6fa5d7b180bb81a437b5ad0c86ee70dca5c1100dea895d96e,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,742,Salas VIP | Atenas,Curadoria VIP,Salas VIP,ang_lounge,142365,f3e6cdca47163ead00460a97be4aac573d4e6f0947b81b3fb498d5caeb090d9d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,GRÉCIA,Atenas,Grécia,Atenas,743,Ski Collection | Atenas,Curadoria VIP,Ski Collection,ang_curated,142366,774c757ead5b64358858fde0265a3c1d6b44261fdfde58c4ee43f9210b7b5c34,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,744,Destinos | Santorini,Curadoria Global,Destinos,ang_curated,142367,57e5159887bff0b60924e5fe581ba347333a8473b554ba76a802bff2420642d0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,745,Hotelaria Global | Santorini,Curadoria Global,Hotelaria Global,ang_curated,142368,f7b8d6ea4b75521e05495238f086455dfe4413e7818466098c96ccee5af61d51,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,746,Experiências | Santorini,Curadoria Global,Experiências,ang_curated,142369,6cf8ea60c395cde7da323ecc04e096779817ded77944f725d7eee411e98846c5,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,747,Fornecedores | Santorini,Curadoria Global,Fornecedores,ang_curated,142370,4f07e46911ae1a5807024bf62a0a0b98aefb7db5030e99ba8ea4df720917ea4f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,748,Sustentabilidade | Santorini,Curadoria Global,Sustentabilidade,ang_curated,142371,0fb1edd15d77db153a98764a8482df4685a53aa1ae29c00afe215c16b847a7c4,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,749,Four Seasons | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142372,387916c18577148368b43fe003dceb0420b0dcfdb3e03fed606d6ba2a79139a7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,750,Rosewood | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142373,9de3dc8f044180e9ad4bb25c0ee78855850e0a90cc2dbf05e71855fb5dbfd5c0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,751,Belmond | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142374,a19c3f40a12c7f74d92e1fc8d611d398def02a4617622f57a84801b85a8b3f46,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,752,Aman | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142375,3baebe49d395910afb15af392403f73570170c3c61dbeb6c976b3a701025a066,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,753,Six Senses | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142376,d1e19726dce9ab7a9dc8c38c990eb23d9d9343ffb471a44a6725a66521e9e3cc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,754,Relais & Châteaux | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142377,cab255ba5976b899d1a9a3328f9a9e87a07286fd17da8e7cdd5ce8fe058fabd0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,755,The Leading Hotels of the World | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142378,77dd9a65bc93fba1feee2851b7225f2b6b11a0797bad763e7a5f6c9ee63c4ff8,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,756,Small Luxury Hotels | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142379,fcb60d28ae2c153ec121873c1d56f3d46423c058e8568b15988aa63dfb27c8bf,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,757,Virtuoso | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142380,ceefb8de26baf65a6a058a1d8bd7518099f67c0034d22e73b23b35460c02e74f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,758,Serandipians | Santorini,Conteúdo Global,Parceiros Globais,ang_curated,142381,4441b651a5e09a0437f2b98fa203b75a95f943f56e5c091cb0270ce4f66d7b88,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,759,Gastronomia Michelin | Santorini,Curadoria VIP,Gastronomia Michelin,ang_curated,142382,f6887e94793b0a1dc0091fea4a45baef7c071368d0e093884fcd0b228cc48726,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,760,Rooftops & Beach Clubs | Santorini,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142383,9323c51370ca4ef350d8d733ea94fcfd5df2029446c66333a9f5deb465a270d0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,761,Compras & Lifestyle | Santorini,Curadoria VIP,Compras & Lifestyle,ang_curated,142384,c8a039858152a65c80aeac16c17052b0f95113ced01d1aab7a6ab847500939b9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,762,Wellness | Santorini,Curadoria VIP,Wellness,ang_curated,142385,4b767efc3b4cbb6f118d637d455b917e902718b278b97e3d7971e0dde7d2094a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,763,Experiências VIP | Santorini,Curadoria VIP,Experiências VIP,ang_curated,142386,481da302078598f381ebe0f51be6b06369ac0f1c9a504edbcc1fedf4cf18238c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,764,Logística & Transporte | Santorini,Curadoria VIP,Logística & Transporte,ang_curated,142387,a5ac18d952dcfae8b031bc4925a77a0f1e7bfdcb0e23aafdc007765da1ca4021,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,765,Salas VIP | Santorini,Curadoria VIP,Salas VIP,ang_lounge,142388,61499dd2fe9402a9f0f8b3f4df6fb547b8cccca86b1f316d8ab0992137f8339f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Santorini,Grécia,Santorini,766,Ski Collection | Santorini,Curadoria VIP,Ski Collection,ang_curated,142389,aadeec23d4c246ea18b428a66430ace9a1e3ea295f2e1ccc49e54a8f115296a4,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,767,Destinos | Mykonos,Curadoria Global,Destinos,ang_curated,142390,de873d7fe48bd14479636b19972d7851de1212a3fa9670a0b2aa0b084ed9afe9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,768,Hotelaria Global | Mykonos,Curadoria Global,Hotelaria Global,ang_curated,142391,e57c49440b8e45496d7b470da7c1e2d08ef56dd3b4550f0584924a30911ee5bf,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,769,Experiências | Mykonos,Curadoria Global,Experiências,ang_curated,142392,0d081d835cc6da2365ed92f86dc87e888f51b4b90d4147279648f73d7cea95dc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,770,Fornecedores | Mykonos,Curadoria Global,Fornecedores,ang_curated,142393,6e5b0a2c8a1321343777ea135e5070bd4300aadff8be00526572dc625845066a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,771,Sustentabilidade | Mykonos,Curadoria Global,Sustentabilidade,ang_curated,142394,8356979c043a5fcd8b16f6d55e1f66968e851f154fa375284d506ddb461612ab,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,772,Four Seasons | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142395,4598013d4108872b3a512d72e473ee7a4a2cdb1318ea7c42c528c94ceda19326,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,773,Rosewood | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142396,390ac786ff2a1c71504e28c94dee744365c54c83f8a46bd414478737a8e344a0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,774,Belmond | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142397,82e5e3cac5bb85992bd3d232cf2cf939d6b49b7679097f7123b5220d67de1678,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,775,Aman | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142398,4301fca66e4d01d7bb8ce854c5c42ea5b9c2dfe8ba41a9f86c9fc6cbfe78d9c1,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,776,Six Senses | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142399,f87cfbfdaf74dc48dfbeb24de2b34254be533e185111867d0c8d37d365842f85,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,777,Relais & Châteaux | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142400,0ee2f9035339664841565e14cc539905385636fb8fc1e74537038320178d24a9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,778,The Leading Hotels of the World | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142401,77b5c4216a0d511edcd35e0fd19f532fc1dd36d3406e31d7da208a2a5b6868e6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,GRÉCIA,Mykonos,Grécia,Mykonos,779,Small Luxury Hotels | Mykonos,Conteúdo Global,Parceiros Globais,ang_curated,142402,3b7ffa6274d33b2610552091f4be9495f3188a6e6985bf2ac1e895f55f0e5ec0,draft
